online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
154.6010000000,173.6690000000,106.6680000000,3.1790000000,2.4560000000,1.0990000000,2.7810000000,2.3010000000,1.1820000000,3.1820000000,2.5650000000,2.7680000000,2.8990000000,2.5910000000,14.0450000000,690.3580000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2218.2830000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1044.5160000000,1032.0720000000,0.0020000000,1173.7650000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0858532635,1.0858532635
156.9910000000,177.1800000000,108.5050000000,3.1480000000,2.5610000000,1.1310000000,2.8500000000,2.3030000000,1.1710000000,3.1830000000,2.6170000000,2.7330000000,2.9100000000,2.6370000000,14.0380000000,691.8520000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2316.0550000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1132.8440000000,1121.7430000000,0.0040000000,1183.2090000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9846613255,0.9846613255
155.9740000000,176.1420000000,105.5880000000,3.2270000000,2.4410000000,1.1090000000,2.7990000000,2.2610000000,1.1680000000,3.2080000000,2.6430000000,2.6390000000,2.9790000000,2.5310000000,14.0480000000,683.6900000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2361.5070000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1191.3990000000,1179.9080000000,0.0060000000,1170.1070000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9200785409,0.9200785409
157.2710000000,176.0180000000,107.5450000000,3.1750000000,2.5540000000,1.1590000000,2.8320000000,2.3260000000,1.1490000000,3.1260000000,2.6130000000,2.8140000000,3.0480000000,2.5610000000,14.0160000000,690.3830000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2310.0940000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1130.0980000000,1118.5990000000,0.0030000000,1179.9950000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8987157031,0.8987157031
157.8990000000,178.5500000000,108.9690000000,3.1310000000,2.5650000000,1.1120000000,2.8160000000,2.3330000000,1.1350000000,3.1570000000,2.6040000000,2.7150000000,2.9760000000,2.4440000000,14.2070000000,690.0050000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2548.9760000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1364.6780000000,1353.0500000000,0.0030000000,1184.2960000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9560426577,0.9560426577
158.9670000000,181.6900000000,109.5500000000,3.2470000000,2.5000000000,1.1490000000,2.7760000000,2.2470000000,1.1250000000,3.2320000000,2.6850000000,2.7080000000,3.1040000000,2.5580000000,14.1460000000,687.3400000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2233.5410000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1046.9940000000,1033.9330000000,0.0020000000,1186.5440000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9308998748,0.9308998748
161.1160000000,181.7860000000,110.9970000000,3.2320000000,2.6200000000,1.2280000000,2.8920000000,2.2290000000,1.1610000000,3.1480000000,2.6430000000,2.7990000000,2.9990000000,2.6060000000,14.4400000000,721.3320000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2483.7370000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1258.9600000000,1247.0170000000,0.0050000000,1224.7760000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9270637754,0.9270637754
157.5130000000,176.6130000000,107.6300000000,3.1560000000,2.5350000000,1.1890000000,2.7740000000,2.3920000000,1.1710000000,3.2010000000,2.6640000000,2.7990000000,2.9780000000,2.5550000000,14.2660000000,694.8000000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2313.5060000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1127.7330000000,1116.3490000000,0.0030000000,1185.7730000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8085423626,0.8085423626
162.1020000000,184.2440000000,115.4640000000,3.1870000000,2.5690000000,1.2090000000,2.6920000000,2.2840000000,1.0920000000,3.1390000000,2.5830000000,2.8250000000,2.9330000000,2.4850000000,14.3740000000,745.0280000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2478.7780000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1222.9310000000,1211.2490000000,0.0030000000,1255.8450000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8594693096,0.8594693096
158.3850000000,179.5830000000,110.6710000000,3.2580000000,2.5070000000,1.2130000000,2.7800000000,2.3120000000,1.2270000000,3.1650000000,2.5930000000,2.7250000000,2.9770000000,2.6790000000,14.3500000000,724.9270000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2315.8700000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1092.9110000000,1079.7840000000,0.0040000000,1222.9580000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945312,0,0,1600133,1601157,0.9160040329,0.9160040329
163.1990000000,184.6130000000,115.2880000000,3.1990000000,2.5160000000,1.2060000000,2.7130000000,2.3580000000,1.1710000000,3.2170000000,2.5560000000,2.8340000000,3.0400000000,2.4700000000,14.4160000000,754.8060000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2332.3310000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1065.1930000000,1053.3240000000,0.0020000000,1267.1360000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9280395770,0.9280395770
157.1600000000,175.4670000000,105.9630000000,3.2010000000,2.5340000000,1.1470000000,2.7980000000,2.2700000000,1.1250000000,3.1100000000,2.6460000000,2.7540000000,2.9210000000,2.5860000000,14.2620000000,682.7620000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2247.3270000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1077.0340000000,1065.7720000000,0.0020000000,1170.2920000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7053181928,0.7053181928
160.4900000000,180.9620000000,111.0770000000,3.2540000000,2.4550000000,1.1610000000,2.7150000000,2.2920000000,1.1890000000,3.2190000000,2.6700000000,2.9110000000,2.9750000000,2.5690000000,14.1630000000,715.6670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2370.7990000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1153.5400000000,1142.1000000000,0.0040000000,1217.2580000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8758100008,0.8758100008
159.9290000000,175.4700000000,107.3590000000,3.2040000000,2.4810000000,1.1640000000,2.7560000000,2.3570000000,1.1600000000,3.2490000000,2.6040000000,2.7510000000,2.8820000000,2.6070000000,14.3590000000,685.3660000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2233.7740000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1056.4490000000,1044.5240000000,0.0030000000,1177.3230000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8178930754,0.8178930754
157.2350000000,177.9990000000,106.8430000000,3.2450000000,2.5270000000,1.1400000000,2.8670000000,2.3880000000,1.1650000000,3.1530000000,2.6630000000,2.6570000000,2.9790000000,2.6950000000,14.3270000000,691.7780000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2283.6040000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1100.2360000000,1088.4100000000,0.0030000000,1183.3670000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8906489477,0.8906489477
157.3280000000,177.1460000000,107.8840000000,3.0560000000,2.5540000000,1.1740000000,2.7530000000,2.3530000000,1.1110000000,3.2460000000,2.6130000000,2.6690000000,3.5990000000,2.5220000000,14.2100000000,685.2230000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2307.2620000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1130.2720000000,1118.7540000000,0.0040000000,1176.9880000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8346073470,0.8346073470
157.8670000000,176.2660000000,107.9970000000,3.1730000000,2.5460000000,1.1640000000,2.8560000000,2.2930000000,1.1970000000,3.0830000000,2.6110000000,2.7220000000,3.0610000000,2.5290000000,14.2160000000,681.1990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2243.9090000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1071.5770000000,1057.7510000000,0.0020000000,1172.3290000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8887728278,0.8887728278
156.9830000000,176.1360000000,107.2300000000,3.1490000000,2.5320000000,1.1460000000,2.8390000000,2.3110000000,1.1290000000,3.2120000000,2.5640000000,2.7890000000,3.0080000000,2.5880000000,14.3490000000,687.6970000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2289.0980000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1112.0360000000,1093.8340000000,0.0020000000,1177.0610000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9530448466,0.9530448466
156.5340000000,175.8890000000,107.3890000000,3.1230000000,2.4980000000,1.1570000000,2.7290000000,2.3280000000,1.1340000000,3.2040000000,2.6030000000,2.7550000000,3.0750000000,2.5920000000,14.2050000000,689.1660000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2285.4590000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1107.7830000000,1093.4880000000,0.0040000000,1177.6760000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9229740309,0.9229740309
156.0130000000,176.1390000000,107.4870000000,3.0990000000,2.5380000000,1.1050000000,2.7340000000,2.4010000000,1.1300000000,3.2610000000,2.5700000000,2.6530000000,2.9010000000,2.5390000000,14.0770000000,685.4990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2274.0870000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1100.3580000000,1085.8680000000,0.0020000000,1173.7270000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9485883227,0.9485883227
157.1990000000,176.2940000000,106.6140000000,3.2040000000,2.4280000000,1.1810000000,2.6950000000,2.4170000000,1.1740000000,3.1500000000,2.7790000000,2.8390000000,2.9940000000,2.5340000000,14.3210000000,691.6770000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2233.6460000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1052.4960000000,1041.2010000000,0.0040000000,1181.1470000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8346037280,0.8346037280
157.8620000000,178.5110000000,106.6000000000,3.2970000000,2.5370000000,1.1620000000,2.8560000000,2.3450000000,1.0990000000,3.1280000000,2.6590000000,2.7700000000,2.9540000000,2.6390000000,14.2420000000,677.3020000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2431.3220000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1261.8900000000,1249.3950000000,0.0020000000,1169.4320000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.6652690229,0.6652690229
156.7620000000,176.5980000000,107.2910000000,3.2120000000,2.4900000000,1.1420000000,2.7890000000,2.3360000000,1.0910000000,3.1500000000,2.6860000000,2.7810000000,2.9330000000,2.5940000000,14.3090000000,690.4070000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2257.8430000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1077.4470000000,1066.2600000000,0.0020000000,1180.3930000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7335616626,0.7335616626
161.4090000000,182.8980000000,113.9080000000,3.1080000000,2.5390000000,1.2010000000,2.7130000000,2.3010000000,1.1420000000,3.2470000000,2.5140000000,2.7380000000,2.9300000000,2.5370000000,14.2540000000,734.7230000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2431.6730000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1189.8190000000,1176.4180000000,0.0060000000,1241.8510000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8685578151,0.8685578151
156.8990000000,174.6690000000,106.4790000000,3.2470000000,2.4380000000,1.1700000000,2.7300000000,2.3410000000,1.1170000000,3.1760000000,2.6360000000,2.8060000000,2.9020000000,2.6680000000,14.3100000000,688.5820000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2244.9840000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1069.2670000000,1057.6790000000,0.0030000000,1175.7160000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8206416752,0.8206416752
160.5360000000,180.6440000000,110.5600000000,3.2880000000,2.4510000000,1.2410000000,2.7270000000,2.3260000000,1.1880000000,3.3340000000,2.6670000000,2.8440000000,3.0250000000,2.5840000000,14.4980000000,732.2220000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2316.5120000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1082.8610000000,1071.0880000000,0.0020000000,1233.6500000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8201253792,0.8201253792
154.8670000000,174.3840000000,106.7560000000,3.1190000000,2.5600000000,1.1120000000,2.7450000000,2.2960000000,1.1050000000,3.1800000000,2.6050000000,2.6970000000,2.8880000000,2.5240000000,14.1940000000,687.8340000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2281.1070000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1108.6380000000,1095.1750000000,0.0020000000,1172.4670000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9751101460,0.9751101460
162.7250000000,182.0070000000,111.5610000000,3.2180000000,2.5860000000,1.1880000000,2.8380000000,2.2750000000,1.1500000000,3.1820000000,2.5920000000,2.8770000000,2.9510000000,2.6460000000,14.3090000000,725.5070000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2446.3340000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1215.2370000000,1203.4920000000,0.0040000000,1231.0940000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8172646664,0.8172646664
157.0680000000,175.0810000000,105.8600000000,3.1630000000,2.5410000000,1.1350000000,2.8170000000,2.3090000000,1.1530000000,3.1950000000,2.6170000000,2.7870000000,3.0300000000,2.6030000000,14.3070000000,690.8940000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2230.5960000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1052.3790000000,1040.5130000000,0.0040000000,1178.2170000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.7499839597,0.7499839597
157.9720000000,176.6410000000,107.8610000000,3.1300000000,2.5190000000,1.2100000000,2.7700000000,2.3080000000,1.1120000000,3.2280000000,2.6630000000,2.7990000000,3.0070000000,2.5060000000,14.2560000000,695.2840000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2254.4980000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1067.6240000000,1055.6480000000,0.0050000000,1186.8720000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8683731282,0.8683731282
157.1430000000,179.3300000000,108.1060000000,3.0860000000,2.5710000000,1.1520000000,2.6890000000,2.4000000000,1.1730000000,3.2200000000,2.5570000000,2.8380000000,2.9780000000,2.4700000000,14.1700000000,684.4910000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2286.1870000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1108.3610000000,1095.4820000000,0.0030000000,1177.8240000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.6721210462,0.6721210462
156.0560000000,174.6600000000,106.2990000000,3.1610000000,2.5640000000,1.1260000000,2.8220000000,2.3560000000,1.2180000000,3.2650000000,2.6480000000,2.7410000000,2.9780000000,2.5820000000,14.1920000000,685.7510000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2410.1940000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1238.2070000000,1226.3950000000,0.0020000000,1171.9860000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9937646306,0.9937646306
159.1660000000,177.3650000000,108.0810000000,3.1580000000,2.5890000000,1.1690000000,2.7520000000,2.3050000000,1.1520000000,3.2060000000,2.5700000000,2.7810000000,3.0000000000,2.5800000000,14.1740000000,690.3400000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2301.9710000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1118.0600000000,1106.3560000000,0.0010000000,1183.9100000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7738837170,0.7738837170
156.8070000000,176.6160000000,107.6110000000,3.1010000000,2.6240000000,1.1750000000,2.8350000000,2.3290000000,1.1270000000,3.1260000000,2.5660000000,2.8000000000,2.9370000000,2.5700000000,14.3160000000,700.9650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2259.4340000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1068.3740000000,1054.8640000000,0.0010000000,1191.0590000000,98545454,94352124,49956,49956,96945321,92750967,96945321,90653790,0,0,1600133,1601157,0.9087951518,0.9087951518
159.0520000000,176.0650000000,107.9360000000,3.1440000000,2.5670000000,1.1120000000,2.8160000000,2.2480000000,1.1560000000,3.1050000000,2.6370000000,2.7880000000,2.9530000000,2.5600000000,14.2140000000,686.6890000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2267.2840000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1088.6660000000,1075.6640000000,0.0040000000,1178.6160000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0508682377,1.0508682377
157.1000000000,175.9360000000,107.1730000000,3.1010000000,2.5120000000,1.1950000000,2.7250000000,2.3300000000,1.1150000000,3.2690000000,2.5860000000,2.7340000000,3.0010000000,2.4800000000,14.0520000000,692.0430000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2352.1970000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1171.2500000000,1159.0750000000,0.0030000000,1180.9460000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,1.0579964194,1.0579964194
157.5830000000,176.5090000000,106.8240000000,3.1760000000,2.5170000000,1.1640000000,2.7320000000,2.2890000000,1.1270000000,3.2580000000,2.6340000000,2.7450000000,2.9810000000,2.6010000000,14.1340000000,689.3270000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2492.5210000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1313.2510000000,1301.1230000000,0.0040000000,1179.2680000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8950568432,0.8950568432
